"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas em famílias beneficiárias do Programa Bolsa Família em situação de pobreza, segundo a faixa do Programa*","Quantidade de pessoas em famílias de baixa renda** beneficiárias do Programa Bolsa Família","Quantidade de pessoas em famílias com renda per capita mensal acima de meio salário-mínimo*** beneficiárias do Programa Bolsa Família"
"411275","JESUÍTAS","PR","08/2026","1192","288","0"
"411275","JESUÍTAS","PR","06/2026","1220","281","0"
"411275","JESUÍTAS","PR","05/2026","1219","271","0"
"411275","JESUÍTAS","PR","04/2026","1232","263","0"
"411275","JESUÍTAS","PR","03/2026","1245","262","0"
"411275","JESUÍTAS","PR","02/2026","1176","317","0"
"411275","JESUÍTAS","PR","04/2025","1256","505","0"
"411275","JESUÍTAS","PR","02/2025","1284","489","0"
"411275","JESUÍTAS","PR","10/2025","1141","356","0"
"411275","JESUÍTAS","PR","01/2026","1190","300","0"
"411275","JESUÍTAS","PR","05/2025","1256","502","0"
"411275","JESUÍTAS","PR","11/2025","1156","311","0"
"411275","JESUÍTAS","PR","09/2025","1169","348","0"
"411275","JESUÍTAS","PR","07/2025","1159","386","0"
"411275","JESUÍTAS","PR","06/2025","1270","501","0"
"411275","JESUÍTAS","PR","12/2025","1197","297","0"
"411275","JESUÍTAS","PR","03/2025","1253","522","0"
"411275","JESUÍTAS","PR","08/2025","1180","348","0"
"411275","JESUÍTAS","PR","08/2024","1349","487","0"
"411275","JESUÍTAS","PR","10/2024","1290","508","0"
"411275","JESUÍTAS","PR","09/2024","1337","470","0"
"411275","JESUÍTAS","PR","05/2024","1406","496","0"
"411275","JESUÍTAS","PR","04/2024","1368","512","0"
"411275","JESUÍTAS","PR","12/2024","1360","469","0"
"411275","JESUÍTAS","PR","03/2024","1306","532","0"
"411275","JESUÍTAS","PR","01/2025","1283","493","0"
"411275","JESUÍTAS","PR","06/2024","1446","462","0"
"411275","JESUÍTAS","PR","11/2024","1302","489","0"
"411275","JESUÍTAS","PR","02/2024","1393","455","0"
"411275","JESUÍTAS","PR","07/2024","1342","504","0"
"411275","JESUÍTAS","PR","09/2023","1522","395","0"
"411275","JESUÍTAS","PR","08/2023","1487","405","0"
"411275","JESUÍTAS","PR","01/2024","1389","474","0"
"411275","JESUÍTAS","PR","12/2023","1368","486","0"
"411275","JESUÍTAS","PR","11/2023","1363","507","0"
"411275","JESUÍTAS","PR","10/2023","1559","386","0"
"411275","JESUÍTAS","PR","07/2023","1444","416","0"
"411275","JESUÍTAS","PR","03/2023","1684","90","0"
"411275","JESUÍTAS","PR","06/2023","1751","110","0"
"411275","JESUÍTAS","PR","05/2023","1755","96","0"
"411275","JESUÍTAS","PR","04/2023","1716","98","0"
"411280","JOAQUIM TÁVORA","PR","11/2023","1474","465","0"
"411280","JOAQUIM TÁVORA","PR","06/2026","1374","328","0"
"411280","JOAQUIM TÁVORA","PR","05/2026","1383","321","0"
"411280","JOAQUIM TÁVORA","PR","04/2026","1358","328","0"
"411280","JOAQUIM TÁVORA","PR","03/2026","1364","321","0"
"411280","JOAQUIM TÁVORA","PR","02/2026","1338","353","0"
"411280","JOAQUIM TÁVORA","PR","05/2025","1327","486","0"
"411280","JOAQUIM TÁVORA","PR","04/2025","1327","492","0"
"411280","JOAQUIM TÁVORA","PR","11/2025","1286","372","0"
"411280","JOAQUIM TÁVORA","PR","10/2025","1284","417","0"
"411280","JOAQUIM TÁVORA","PR","08/2025","1288","437","0"
"411280","JOAQUIM TÁVORA","PR","09/2025","1297","437","0"
"411280","JOAQUIM TÁVORA","PR","06/2025","1337","478","0"
"411280","JOAQUIM TÁVORA","PR","03/2025","1323","506","0"
"411280","JOAQUIM TÁVORA","PR","01/2026","1338","350","0"
"411280","JOAQUIM TÁVORA","PR","12/2025","1315","353","0"
"411280","JOAQUIM TÁVORA","PR","02/2025","1300","483","0"
"411280","JOAQUIM TÁVORA","PR","07/2025","1327","442","0"
"411280","JOAQUIM TÁVORA","PR","08/2024","1345","537","0"
"411280","JOAQUIM TÁVORA","PR","11/2024","1308","514","0"
"411280","JOAQUIM TÁVORA","PR","01/2025","1258","506","0"
"411280","JOAQUIM TÁVORA","PR","09/2024","1379","475","0"
"411280","JOAQUIM TÁVORA","PR","05/2024","1479","464","0"
"411280","JOAQUIM TÁVORA","PR","10/2024","1303","522","0"
"411280","JOAQUIM TÁVORA","PR","07/2024","1344","540","0"
"411280","JOAQUIM TÁVORA","PR","06/2024","1472","439","0"
"411280","JOAQUIM TÁVORA","PR","04/2024","1465","487","0"
"411280","JOAQUIM TÁVORA","PR","12/2024","1284","507","0"
"411280","JOAQUIM TÁVORA","PR","03/2024","1443","529","0"
"411280","JOAQUIM TÁVORA","PR","02/2024","1537","429","0"
"411280","JOAQUIM TÁVORA","PR","07/2023","1517","385","0"
"411280","JOAQUIM TÁVORA","PR","04/2023","1619","142","0"
"411280","JOAQUIM TÁVORA","PR","09/2023","1558","346","0"
"411280","JOAQUIM TÁVORA","PR","08/2023","1526","366","0"
"411280","JOAQUIM TÁVORA","PR","10/2023","1582","352","0"
"411280","JOAQUIM TÁVORA","PR","03/2023","1530","135","0"
"411280","JOAQUIM TÁVORA","PR","02/2023","1530","151","0"
"411280","JOAQUIM TÁVORA","PR","05/2023","1624","168","0"
"411280","JOAQUIM TÁVORA","PR","01/2024","1509","447","0"
"411280","JOAQUIM TÁVORA","PR","06/2023","1602","177","0"
"411280","JOAQUIM TÁVORA","PR","12/2023","1503","458","0"
"411280","JOAQUIM TÁVORA","PR","08/2026","1274","301","0"
"411290","JUNDIAÍ DO SUL","PR","06/2026","646","173","0"
"411290","JUNDIAÍ DO SUL","PR","02/2023","1000","96","0"
"411290","JUNDIAÍ DO SUL","PR","06/2023","958","68","0"
"411290","JUNDIAÍ DO SUL","PR","08/2023","845","191","0"
"411290","JUNDIAÍ DO SUL","PR","10/2023","843","194","0"
"411290","JUNDIAÍ DO SUL","PR","03/2023","953","70","0"
"411290","JUNDIAÍ DO SUL","PR","12/2023","792","240","0"
"411290","JUNDIAÍ DO SUL","PR","09/2023","844","194","0"
"411290","JUNDIAÍ DO SUL","PR","01/2024","779","246","0"
"411290","JUNDIAÍ DO SUL","PR","07/2023","845","190","0"
"411290","JUNDIAÍ DO SUL","PR","04/2023","955","65","0"
"411290","JUNDIAÍ DO SUL","PR","05/2023","958","72","0"
"411290","JUNDIAÍ DO SUL","PR","11/2023","783","251","0"
"411290","JUNDIAÍ DO SUL","PR","11/2024","674","308","0"
"411290","JUNDIAÍ DO SUL","PR","12/2024","666","313","0"
"411290","JUNDIAÍ DO SUL","PR","10/2024","672","305","0"
"411290","JUNDIAÍ DO SUL","PR","05/2024","781","271","0"
"411290","JUNDIAÍ DO SUL","PR","04/2024","763","289","0"
"411290","JUNDIAÍ DO SUL","PR","03/2024","765","274","0"
"411290","JUNDIAÍ DO SUL","PR","09/2024","698","284","0"
"411290","JUNDIAÍ DO SUL","PR","08/2026","630","180","0"
"411290","JUNDIAÍ DO SUL","PR","02/2024","782","242","0"
"411290","JUNDIAÍ DO SUL","PR","08/2024","699","282","0"
"411290","JUNDIAÍ DO SUL","PR","07/2024","707","294","0"
"411290","JUNDIAÍ DO SUL","PR","06/2024","783","265","0"
"411290","JUNDIAÍ DO SUL","PR","01/2025","663","316","0"
"411290","JUNDIAÍ DO SUL","PR","05/2025","694","297","0"
"411290","JUNDIAÍ DO SUL","PR","12/2025","621","210","0"
"411290","JUNDIAÍ DO SUL","PR","09/2025","645","236","0"
"411290","JUNDIAÍ DO SUL","PR","03/2025","707","306","0"
"411290","JUNDIAÍ DO SUL","PR","07/2025","664","242","0"
"411290","JUNDIAÍ DO SUL","PR","06/2025","692","297","0"
"411290","JUNDIAÍ DO SUL","PR","01/2026","603","223","0"
"411290","JUNDIAÍ DO SUL","PR","02/2025","682","317","0"
"411290","JUNDIAÍ DO SUL","PR","11/2025","626","213","0"
"411290","JUNDIAÍ DO SUL","PR","10/2025","629","241","0"
"411290","JUNDIAÍ DO SUL","PR","04/2025","694","301","0"
"411290","JUNDIAÍ DO SUL","PR","08/2025","664","233","0"
"411290","JUNDIAÍ DO SUL","PR","02/2026","615","222","0"
"411290","JUNDIAÍ DO SUL","PR","03/2026","643","184","0"
"411290","JUNDIAÍ DO SUL","PR","04/2026","654","169","0"
"411290","JUNDIAÍ DO SUL","PR","05/2026","638","181","0"
"411295","JURANDA","PR","06/2024","1142","344","0"
"411295","JURANDA","PR","10/2023","1236","337","0"
"411295","JURANDA","PR","11/2023","1084","440","0"
"411295","JURANDA","PR","06/2023","1377","131","0"
"411295","JURANDA","PR","03/2023","1397","114","0"
"411295","JURANDA","PR","12/2023","1095","429","0"
"411295","JURANDA","PR","07/2023","1254","301","0"
"411295","JURANDA","PR","01/2024","1086","402","0"
"411295","JURANDA","PR","02/2023","1390","124","0"
"411295","JURANDA","PR","05/2023","1385","128","0"
"411295","JURANDA","PR","04/2023","1402","114","0"
"411295","JURANDA","PR","09/2023","1244","316","0"
"411295","JURANDA","PR","08/2023","1245","300","0"
"411295","JURANDA","PR","04/2024","1080","386","0"
"411295","JURANDA","PR","12/2024","1053","338","0"
"411295","JURANDA","PR","05/2024","1093","362","0"
"411295","JURANDA","PR","03/2024","1038","404","0"
"411295","JURANDA","PR","02/2024","1086","369","0"
"411295","JURANDA","PR","01/2025","989","364","0"
"411295","JURANDA","PR","07/2024","1073","370","0"
"411295","JURANDA","PR","09/2024","1095","355","0"
"411295","JURANDA","PR","10/2024","1035","355","0"
"411295","JURANDA","PR","11/2024","1045","351","0"
"411295","JURANDA","PR","08/2024","1076","378","0"
"411295","JURANDA","PR","05/2025","965","381","0"
"411295","JURANDA","PR","08/2025","861","373","0"
"411295","JURANDA","PR","07/2025","871","387","0"
"411295","JURANDA","PR","09/2025","864","344","0"
"411295","JURANDA","PR","03/2025","965","381","0"
"411295","JURANDA","PR","06/2025","965","383","0"
"411295","JURANDA","PR","01/2026","929","292","0"
"411295","JURANDA","PR","11/2025","841","308","0"
"411295","JURANDA","PR","12/2025","929","284","0"
"411295","JURANDA","PR","10/2025","861","327","0"
"411295","JURANDA","PR","02/2025","998","352","0"
"411295","JURANDA","PR","04/2025","965","383","0"
"411295","JURANDA","PR","02/2026","925","288","0"
"411295","JURANDA","PR","03/2026","913","276","0"
"411295","JURANDA","PR","04/2026","876","287","0"
"411295","JURANDA","PR","05/2026","952","267","0"
"411295","JURANDA","PR","06/2026","995","267","0"
"411295","JURANDA","PR","08/2026","966","261","0"
"411300","JUSSARA","PR","08/2026","556","109","0"
"411300","JUSSARA","PR","08/2023","554","264","0"
"411300","JUSSARA","PR","02/2023","668","210","0"
"411300","JUSSARA","PR","05/2023","575","216","0"
"411300","JUSSARA","PR","09/2023","559","262","0"
"411300","JUSSARA","PR","12/2023","546","294","0"
"411300","JUSSARA","PR","06/2023","570","228","0"
"411300","JUSSARA","PR","11/2023","545","292","0"
"411300","JUSSARA","PR","01/2024","562","283","0"
"411300","JUSSARA","PR","03/2023","608","216","0"
"411300","JUSSARA","PR","04/2023","602","207","0"
"411300","JUSSARA","PR","07/2023","552","289","0"
"411300","JUSSARA","PR","10/2023","590","258","0"
"411300","JUSSARA","PR","04/2024","520","305","0"
"411300","JUSSARA","PR","03/2024","523","312","0"
"411300","JUSSARA","PR","02/2024","563","286","0"
"411300","JUSSARA","PR","12/2024","544","171","0"
"411300","JUSSARA","PR","11/2024","539","196","0"
"411300","JUSSARA","PR","10/2024","529","222","0"
"411300","JUSSARA","PR","07/2024","505","259","0"
"411300","JUSSARA","PR","06/2024","533","268","0"
"411300","JUSSARA","PR","09/2024","498","207","0"
"411300","JUSSARA","PR","01/2025","489","210","0"
"411300","JUSSARA","PR","05/2024","515","287","0"
"411300","JUSSARA","PR","08/2024","498","230","0"
"411300","JUSSARA","PR","05/2025","540","169","0"
"411300","JUSSARA","PR","01/2026","485","152","0"
"411300","JUSSARA","PR","04/2025","540","178","0"
"411300","JUSSARA","PR","12/2025","482","138","0"
"411300","JUSSARA","PR","11/2025","478","139","0"
"411300","JUSSARA","PR","06/2025","540","167","0"
"411300","JUSSARA","PR","02/2025","497","205","0"
"411300","JUSSARA","PR","10/2025","479","163","0"
"411300","JUSSARA","PR","08/2025","514","147","0"
"411300","JUSSARA","PR","09/2025","491","163","0"
"411300","JUSSARA","PR","03/2025","540","180","0"
"411300","JUSSARA","PR","07/2025","538","137","0"
"411300","JUSSARA","PR","02/2026","485","150","0"
"411300","JUSSARA","PR","03/2026","478","131","0"
"411300","JUSSARA","PR","04/2026","485","124","0"
"411300","JUSSARA","PR","05/2026","502","123","0"
"411300","JUSSARA","PR","06/2026","546","125","0"
"411310","KALORÉ","PR","08/2023","881","190","0"
"411310","KALORÉ","PR","08/2026","914","127","0"
"411310","KALORÉ","PR","06/2026","919","127","0"
"411310","KALORÉ","PR","05/2026","911","117","0"
"411310","KALORÉ","PR","04/2026","853","121","0"
"411310","KALORÉ","PR","03/2026","855","126","0"
"411310","KALORÉ","PR","02/2026","853","134","0"
"411310","KALORÉ","PR","08/2025","796","110","0"
"411310","KALORÉ","PR","04/2025","824","188","0"
"411310","KALORÉ","PR","12/2025","873","124","0"
"411310","KALORÉ","PR","11/2025","770","131","0"
"411310","KALORÉ","PR","10/2025","800","113","0"
"411310","KALORÉ","PR","07/2025","813","107","0"
"411310","KALORÉ","PR","01/2026","866","128","0"
"411310","KALORÉ","PR","06/2025","823","186","0"
"411310","KALORÉ","PR","09/2025","814","104","0"
"411310","KALORÉ","PR","02/2025","845","193","0"
"411310","KALORÉ","PR","03/2025","827","197","0"
"411310","KALORÉ","PR","05/2025","823","186","0"
"411310","KALORÉ","PR","02/2024","884","191","0"
"411310","KALORÉ","PR","01/2025","827","199","0"
"411310","KALORÉ","PR","09/2024","828","200","0"
"411310","KALORÉ","PR","03/2024","837","219","0"
"411310","KALORÉ","PR","06/2024","863","190","0"
"411310","KALORÉ","PR","12/2024","850","202","0"
"411310","KALORÉ","PR","10/2024","823","213","0"
"411310","KALORÉ","PR","07/2024","810","219","0"
"411310","KALORÉ","PR","11/2024","823","208","0"
"411310","KALORÉ","PR","04/2024","846","211","0"
"411310","KALORÉ","PR","08/2024","828","207","0"
"411310","KALORÉ","PR","05/2024","855","196","0"
"411310","KALORÉ","PR","12/2023","895","203","0"
"411310","KALORÉ","PR","11/2023","908","214","0"
"411310","KALORÉ","PR","05/2023","1042","15","0"
"411310","KALORÉ","PR","01/2024","899","199","0"
"411310","KALORÉ","PR","07/2023","849","201","0"
"411310","KALORÉ","PR","10/2023","961","182","0"
"411310","KALORÉ","PR","04/2023","1054","13","0"
"411310","KALORÉ","PR","03/2023","1056","10","0"
"411310","KALORÉ","PR","09/2023","961","186","0"
"411310","KALORÉ","PR","02/2023","1095","15","0"
"411310","KALORÉ","PR","06/2023","1038","15","0"
"411320","LAPA","PR","12/2024","5190","1778","0"
"411320","LAPA","PR","02/2023","7050","689","0"
"411320","LAPA","PR","10/2023","6399","1496","0"
"411320","LAPA","PR","03/2023","6778","626","0"
"411320","LAPA","PR","11/2023","5973","1821","0"
"411320","LAPA","PR","09/2023","6329","1493","0"
"411320","LAPA","PR","08/2023","6242","1513","0"
"411320","LAPA","PR","04/2023","6897","637","0"
"411320","LAPA","PR","06/2023","6950","685","0"
"411320","LAPA","PR","05/2023","7014","646","0"
"411320","LAPA","PR","07/2023","6174","1604","0"
"411320","LAPA","PR","01/2024","6015","1777","0"
"411320","LAPA","PR","12/2023","6026","1781","0"
"411320","LAPA","PR","05/2024","5826","1894","0"
"411320","LAPA","PR","03/2024","5730","1907","0"
"411320","LAPA","PR","07/2024","5441","2013","0"
"411320","LAPA","PR","02/2024","5997","1712","0"
"411320","LAPA","PR","09/2024","5462","1817","0"
"411320","LAPA","PR","01/2025","5004","1813","0"
"411320","LAPA","PR","10/2024","5170","1906","0"
"411320","LAPA","PR","11/2024","5184","1822","0"
"411320","LAPA","PR","08/2024","5432","1965","0"
"411320","LAPA","PR","04/2024","5759","1907","0"
"411320","LAPA","PR","06/2024","5829","1884","0"
"411320","LAPA","PR","05/2025","5076","1768","0"
"411320","LAPA","PR","07/2025","4740","1610","0"
"411320","LAPA","PR","01/2026","4836","1398","0"
"411320","LAPA","PR","10/2025","4490","1471","0"
"411320","LAPA","PR","11/2025","4417","1397","0"
"411320","LAPA","PR","02/2025","4984","1774","0"
"411320","LAPA","PR","12/2025","4816","1365","0"
"411320","LAPA","PR","03/2025","5075","1809","0"
"411320","LAPA","PR","09/2025","4509","1512","0"
"411320","LAPA","PR","04/2025","5082","1783","0"
"411320","LAPA","PR","06/2025","5091","1768","0"
"411320","LAPA","PR","08/2025","4544","1543","0"
"411320","LAPA","PR","02/2026","4804","1438","0"
"411320","LAPA","PR","03/2026","4738","1346","0"
"411320","LAPA","PR","04/2026","4674","1324","0"
"411320","LAPA","PR","05/2026","4964","1319","0"
"411320","LAPA","PR","06/2026","5054","1297","0"
"411320","LAPA","PR","08/2026","5073","1265","0"
"411325","LARANJAL","PR","06/2026","2344","261","0"
"411325","LARANJAL","PR","02/2023","2258","176","0"
"411325","LARANJAL","PR","05/2023","2540","132","0"
"411325","LARANJAL","PR","09/2023","2447","376","0"
"411325","LARANJAL","PR","06/2023","2512","146","0"
"411325","LARANJAL","PR","12/2023","2508","400","0"
"411325","LARANJAL","PR","11/2023","2458","440","0"
"411325","LARANJAL","PR","10/2023","2588","346","0"
"411325","LARANJAL","PR","03/2023","2381","154","0"
"411325","LARANJAL","PR","07/2023","2308","442","0"
"411325","LARANJAL","PR","04/2023","2426","145","0"
"411325","LARANJAL","PR","08/2023","2369","423","0"
"411325","LARANJAL","PR","01/2024","2531","353","0"
"411325","LARANJAL","PR","09/2024","2511","287","0"
"411325","LARANJAL","PR","11/2024","2405","318","0"
"411325","LARANJAL","PR","03/2024","2489","395","0"
"411325","LARANJAL","PR","01/2025","2330","326","0"
"411325","LARANJAL","PR","12/2024","2421","274","0"
"411325","LARANJAL","PR","05/2024","2517","355","0"
"411325","LARANJAL","PR","07/2024","2509","355","0"
"411325","LARANJAL","PR","04/2024","2483","370","0"
"411325","LARANJAL","PR","06/2024","2598","315","0"
"411325","LARANJAL","PR","02/2024","2550","348","0"
"411325","LARANJAL","PR","10/2024","2408","331","0"
"411325","LARANJAL","PR","08/2024","2507","328","0"
"411325","LARANJAL","PR","05/2025","2378","298","0"
"411325","LARANJAL","PR","09/2025","2243","265","0"
"411325","LARANJAL","PR","02/2025","2311","311","0"
"411325","LARANJAL","PR","08/2026","2318","251","0"
"411325","LARANJAL","PR","04/2025","2378","298","0"
"411325","LARANJAL","PR","06/2025","2390","298","0"
"411325","LARANJAL","PR","07/2025","2300","246","0"
"411325","LARANJAL","PR","10/2025","2263","243","0"
"411325","LARANJAL","PR","11/2025","2260","227","0"
"411325","LARANJAL","PR","03/2025","2345","325","0"
"411325","LARANJAL","PR","08/2025","2267","271","0"
"411325","LARANJAL","PR","12/2025","2228","245","0"
"411325","LARANJAL","PR","01/2026","2203","268","0"
"411325","LARANJAL","PR","02/2026","2183","295","0"
"411325","LARANJAL","PR","03/2026","2179","277","0"
"411325","LARANJAL","PR","04/2026","2157","267","0"
"411325","LARANJAL","PR","05/2026","2234","264","0"
"411330","LARANJEIRAS DO SUL","PR","05/2026","2690","871","0"
"411330","LARANJEIRAS DO SUL","PR","03/2023","3707","277","0"
"411330","LARANJEIRAS DO SUL","PR","04/2023","3772","266","0"
"411330","LARANJEIRAS DO SUL","PR","05/2023","3801","277","0"
"411330","LARANJEIRAS DO SUL","PR","07/2023","3572","698","0"
"411330","LARANJEIRAS DO SUL","PR","09/2023","3671","647","0"
"411330","LARANJEIRAS DO SUL","PR","08/2023","3631","653","0"
"411330","LARANJEIRAS DO SUL","PR","02/2023","3757","290","0"
"411330","LARANJEIRAS DO SUL","PR","10/2023","3701","643","0"
"411330","LARANJEIRAS DO SUL","PR","01/2024","3549","807","0"
"411330","LARANJEIRAS DO SUL","PR","06/2023","3800","306","0"
"411330","LARANJEIRAS DO SUL","PR","11/2023","3518","787","0"
"411330","LARANJEIRAS DO SUL","PR","12/2023","3545","781","0"
"411330","LARANJEIRAS DO SUL","PR","08/2024","3260","887","0"
"411330","LARANJEIRAS DO SUL","PR","03/2024","3336","906","0"
"411330","LARANJEIRAS DO SUL","PR","12/2024","3165","932","0"
"411330","LARANJEIRAS DO SUL","PR","06/2024","3445","862","0"
"411330","LARANJEIRAS DO SUL","PR","05/2024","3408","894","0"
"411330","LARANJEIRAS DO SUL","PR","07/2024","3257","953","0"
"411330","LARANJEIRAS DO SUL","PR","01/2025","3039","1045","0"
"411330","LARANJEIRAS DO SUL","PR","02/2024","3497","796","0"
"411330","LARANJEIRAS DO SUL","PR","09/2024","3256","860","0"
"411330","LARANJEIRAS DO SUL","PR","04/2024","3348","915","0"
"411330","LARANJEIRAS DO SUL","PR","10/2024","3119","967","0"
"411330","LARANJEIRAS DO SUL","PR","11/2024","3123","975","0"
"411330","LARANJEIRAS DO SUL","PR","05/2025","3011","1018","0"
"411330","LARANJEIRAS DO SUL","PR","11/2025","2556","938","0"
"411330","LARANJEIRAS DO SUL","PR","01/2026","2655","968","0"
"411330","LARANJEIRAS DO SUL","PR","12/2025","2688","913","0"
"411330","LARANJEIRAS DO SUL","PR","08/2025","2674","1003","0"
"411330","LARANJEIRAS DO SUL","PR","06/2025","3011","1024","0"
"411330","LARANJEIRAS DO SUL","PR","08/2026","2808","796","0"
"411330","LARANJEIRAS DO SUL","PR","02/2025","3029","1026","0"
"411330","LARANJEIRAS DO SUL","PR","09/2025","2650","974","0"
"411330","LARANJEIRAS DO SUL","PR","10/2025","2616","949","0"
